mobile_id,brand,equipment_model,equipment_name,apply_org
"xiaomi","小米","2012062","cdma2000/WCDMA数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2012121","WCDMA数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2013011","TD-SCDMA/GSM双模数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2013012","WCDMA数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2013021","cdma2000/WCDMA数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2013022","TD-SCDMA/GSM双模数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2013023","WCDMA数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2013028","cdma2000/GSM数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2013029","WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2013061","TD-SCDMA/GSM双模数字移动电话机","北京小米科技有限责任公司"
"xiaomi","小米","2013062","WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2013063","cdma2000/WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2013121","WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2013122","TD-SCDMA/GSM双模数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014011","TD-SCDMA/GSM双模数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014012","WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014017","TD-SCDMA/GSM双模数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014018","WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014021","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014022","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014055","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2014112","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014215","WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014216","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014218","cdma2000/WCDMA数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014501","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014502","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014512","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2014616","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014617","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014618","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014619","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014716","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014719","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014726","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014811","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014812","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014813","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014815","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014816","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2014821","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014910","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014911","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014912","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014915","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2014916","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2015021","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2015022","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2015051","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2015052","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2015055","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015056","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015112","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015115","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015201","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015211","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015212","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015213","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015501","TD-LTE数字移动电话机","小米科技有限责任公司"
"xiaomi","小米","2015561","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015562","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015611","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015617","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015628","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015711","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015712","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015810","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015811","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015815","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015817","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015818","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015819","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2015911","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016001","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016007","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016020","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016021","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016030","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016033","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016035","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016036","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016050","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016051","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016060","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016070","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016080","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016089","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016090","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016101","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016111","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016112","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2016130","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2106118C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2107119DC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","21091116AC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","21091116C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","21091116UC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2109119BC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","21121119SC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","21121210C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2112123AC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2201116SC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22011211C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2201122C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2201123C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22021211RC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","220233L2C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2203121C","5G数字移动电话机","北京小米电子产品有限公司"
"xiaomi","小米","22041211AC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22041216C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22041216UC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22041219C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22061218C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2206122SC","5G数字移动电话机","北京小米电子产品有限公司"
"xiaomi","小米","2206123SC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2207122MC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22081212C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2209129SC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22095RA98C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22101316C","5G数字移动电话机","北京小米电子产品有限公司"
"xiaomi","小米","22101316UC","5G数字移动电话机","北京小米电子产品有限公司"
"xiaomi","小米","22101316UCP","5G数字移动电话机","北京小米电子产品有限公司"
"xiaomi","小米","22101317C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22101320C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2210132C","5G数字移动电话机","北京小米电子产品有限公司"
"xiaomi","小米","2211133C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22120RN86C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22122RK93C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","22127RK46C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","23013RK75C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","23046PNC9C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","23049RAD8C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","2304FPN6DC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","23076RA4BC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","23077RABDC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","23078RKD5C","5G数字移动电话机","小米通讯技术有限公司"
"huawei","华为","7D-501g","GSM数字移动电话机","华为技术有限公司"
"huawei","华为","7D-501u","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","7D-503L","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","7D-503LT","TD-LTE数字移动电话机","华为技术有限公司"
"meizu","魅族","A680M","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","A680Q","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"huawei","华为","ABR-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","ABR-AL60","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","ABR-AL80","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","ABR-AL90","TD-LTE数字移动电话机","华为终端有限公司"
"honor","荣耀","ADT-AN00","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","AGT-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","AKA-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","ALA-AN70","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","ALI-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","ALP-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ALP-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ALT-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","AMN-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","AMN-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ANA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ANA-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","ANA-TN00","5G数字移动电话机","华为技术有限公司"
"honor","荣耀","ANB-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","ANE-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ANE-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ANG-AN00","5G数字移动电话机","华为终端有限公司"
"honor","荣耀","ANN-AN00","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","ANP-AN00","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","ANY-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","AQM-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","AQM-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","AQM-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ARE-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ARE-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ARE-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ARS-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ARS-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ART-AL00m","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ART-AL00x","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ART-TL00x","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ASK-AL00x","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ASK-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ASK-TL00x","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ATH-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ATH-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ATH-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ATH-TL00H","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ATH-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ATU-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ATU-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","AUM-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","AUM-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","AUM-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","AUM-TL20","TD-LTE数字移动电话机","华为技术有限公司"
"samsung","三星","B-F-B S6","WCDMA数字移动电话机","宁波三星通讯设备有限公司"
"samsung","三星","B-F-B S7","WCDMA数字移动电话机","宁波三星通讯设备有限公司"
"samsung","三星","B-F-B W9900","WCDMA数字移动电话机","宁波三星通讯设备有限公司"
"huawei","华为","BAC-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BAC-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BAL-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","BAL-AL60","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","BAL-AL80","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","BG2-U01","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","BGO-DL09","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BKK-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BKK-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BKK-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BKL-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BKL-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BKL-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLN-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLN-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLN-AL30","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLN-AL40","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLN-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BLN-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BMH-AN10","5G数字移动电话机","华为技术有限公司"
"huawei","华为","BMH-AN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","BMH-TN10","5G数字移动电话机","华为技术有限公司"
"huawei","华为","BMH-TN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","BND-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BND-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BND-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","BNE-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","BNE-AL00X","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","BRQ-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","BRQ-AN00","5G数字移动电话机","华为终端有限公司"
"huawei","华为","BZK-L00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","C8817D","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CAM-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CAM-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CAM-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CAM-TL00H","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CAM-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CDL-AN50","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-AN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-AN90","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-AN95","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-TN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-TN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-TN90","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CDY-TN95","5G数字移动电话机","华为技术有限公司"
"huawei","华为","CET-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","CET-AL60","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","CHA-AL80","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","CHE-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CHE-TL00H","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","Che1-CL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","Che1-CL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","Che2-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","Che2-TL00H","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","Che2-TL00M","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","Che2-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","CHL-AL00","TD-LTE数字移动电话机","荣耀终端有限公司"
"huawei","华为","CHL-AL60","TD-LTE数字移动电话机","华为终端有限公司"
"honor","荣耀","CHL-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","CHM-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CHM-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CHM-TL00H","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CHM-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CLT-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CLT-AL00l","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CLT-AL01","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CLT-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CLT-TL01","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","CMA-AN00","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","CMA-AN40","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","CND-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","COL-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","COL-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","COL-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","COL-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","COR-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","COR-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","COR-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","CRT-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","CTR-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","CUN-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","CUN-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DAV-703L","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DAV-713L","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DCO-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","DIG-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DIG-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","DIO-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","DLI-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DLI-TL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DNN-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","DRA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DRA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUB-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUB-AL00a","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUB-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUB-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUB-TL00a","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUK-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DUK-TL30","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","DVC-AN00","5G数字移动电话机","华为终端有限公司"
"huawei","华为","DVC-AN20","5G数字移动电话机","华为终端有限公司"
"huawei","华为","DVC-TN20","5G数字移动电话机","华为终端有限公司"
"huawei","华为","EBG-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","EBG-AN10","5G数字移动电话机","华为技术有限公司"
"huawei","华为","EBG-TN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","EDI-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EDI-DL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ELE-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ELE-AL00m","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ELE-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","ELS-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","ELS-AN10","5G数字移动电话机","华为技术有限公司"
"huawei","华为","ELS-TN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","ELS-TN10","5G数字移动电话机","华为技术有限公司"
"honor","荣耀","ELZ-AN00","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","ELZ-AN10","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","ELZ-AN20","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","EML-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EML-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EVA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EVA-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EVA-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EVA-DL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EVA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EVE-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","EVR-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","EVR-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","EVR-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","F261","CDMA 1X数字移动电话机","华为技术有限公司"
"huawei","华为","F361","GSM数字移动电话机","华为技术有限公司"
"huawei","华为","F362","GSM数字移动电话机","华为技术有限公司"
"huawei","华为","F662-20","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","FIG-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FIG-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FIG-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FIG-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FLA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FLA-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FLA-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FLA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FLA-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","FNE-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","FOA-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","FRD-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FRD-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FRD-DL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","FRD-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","FRI-AN00","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","FRI-AN10","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","FRL-AN00a","5G数字移动电话机","华为终端有限公司"
